workbook,requested_view,twb_file,datasource,datasource_internal,field_name,caption,datatype,role,type,aggregation,semantic_role,hidden,param_domain_type,calculation_class,formula
2_2ePensinmadre7hijos,DHBEvolucinTemporal,2.2e Pensi├│n madre 7 hijos.twb,DATOS_ADMIN_SM,federated.0qiz8oi1sb3cd813zi06q01yhyh5,[INDICADOR_NOMBRE],DATO_INDICADOR_NOMBRE,string,dimension,nominal,,,true,,,
2_2ePensinmadre7hijos,DHBEvolucinTemporal,2.2e Pensi├│n madre 7 hijos.twb,DATOS_ADMIN_SM,federated.0qiz8oi1sb3cd813zi06q01yhyh5,[INDICADOR_ORDEN],,integer,dimension,ordinal,,,,,,
2_2ePensinmadre7hijos,DHBEvolucinTemporal,2.2e Pensi├│n madre 7 hijos.twb,DATOS_ADMIN_SM,federated.0qiz8oi1sb3cd813zi06q01yhyh5,[MES],DATO_MES,string,dimension,nominal,,,,,,
2_2ePensinmadre7hijos,DHBEvolucinTemporal,2.2e Pensi├│n madre 7 hijos.twb,DATOS_ADMIN_SM,federated.0qiz8oi1sb3cd813zi06q01yhyh5,[MODALIDAD_APERTURA_NIVEL_1],DATO_MODALIDAD_APERTURA_NIVEL_1,string,dimension,nominal,,,,,,
2_2ePensinmadre7hijos,DHBEvolucinTemporal,2.2e Pensi├│n madre 7 hijos.twb,DATOS_ADMIN_SM,federated.0qiz8oi1sb3cd813zi06q01yhyh5,[MODALIDAD_APERTURA_NIVEL_2],DATO_MODALIDAD_APERTURA_NIVEL_2,string,dimension,nominal,,,,,,
2_2ePensinmadre7hijos,DHBEvolucinTemporal,2.2e Pensi├│n madre 7 hijos.twb,DATOS_ADMIN_SM,federated.0qiz8oi1sb3cd813zi06q01yhyh5,[Region],UNIDAD_GEOGRAFICA_REGION,string,dimension,nominal,,,,,categorical-bin,
2_2ePensinmadre7hijos,DHBEvolucinTemporal,2.2e Pensi├│n madre 7 hijos.twb,DATOS_ADMIN_SM,federated.0qiz8oi1sb3cd813zi06q01yhyh5,[SECCION_ID],DATO_SECCION_ID,integer,dimension,ordinal,,,,,,
2_2ePensinmadre7hijos,DHBEvolucinTemporal,2.2e Pensi├│n madre 7 hijos.twb,DATOS_ADMIN_SM,federated.0qiz8oi1sb3cd813zi06q01yhyh5,[SECCION_NOMBRE],DATO_SECCION_NOMBRE,string,dimension,nominal,,,,,,
2_2ePensinmadre7hijos,DHBEvolucinTemporal,2.2e Pensi├│n madre 7 hijos.twb,DATOS_ADMIN_SM,federated.0qiz8oi1sb3cd813zi06q01yhyh5,[SUB_UNIDAD_GEOGRAFICA],DATO_SUBUNIDAD_GEOGRAFICA,string,dimension,nominal,,,,,,
2_2ePensinmadre7hijos,DHBEvolucinTemporal,2.2e Pensi├│n madre 7 hijos.twb,DATOS_ADMIN_SM,federated.0qiz8oi1sb3cd813zi06q01yhyh5,[TABLERO_CONFIGURACION_ID],,integer,dimension,ordinal,,,,,,
2_2ePensinmadre7hijos,DHBEvolucinTemporal,2.2e Pensi├│n madre 7 hijos.twb,DATOS_ADMIN_SM,federated.0qiz8oi1sb3cd813zi06q01yhyh5,[TABLERO_FECHA_ULT_CARGA_DATOS],,datetime,dimension,ordinal,,,,,,
2_2ePensinmadre7hijos,DHBEvolucinTemporal,2.2e Pensi├│n madre 7 hijos.twb,DATOS_ADMIN_SM,federated.0qiz8oi1sb3cd813zi06q01yhyh5,[TABLERO_ID (Tableros)],TABLERO_ID,integer,dimension,ordinal,,,,,,
2_2ePensinmadre7hijos,DHBEvolucinTemporal,2.2e Pensi├│n madre 7 hijos.twb,DATOS_ADMIN_SM,federated.0qiz8oi1sb3cd813zi06q01yhyh5,[TABLERO_ID],DATO_TABLERO_ID,integer,dimension,ordinal,,,,,,
2_2ePensinmadre7hijos,DHBEvolucinTemporal,2.2e Pensi├│n madre 7 hijos.twb,DATOS_ADMIN_SM,federated.0qiz8oi1sb3cd813zi06q01yhyh5,[TABLERO_NOMBRE (Tableros)],TABLERO_NOMBRE,string,dimension,nominal,,,,,,
2_2ePensinmadre7hijos,DHBEvolucinTemporal,2.2e Pensi├│n madre 7 hijos.twb,DATOS_ADMIN_SM,federated.0qiz8oi1sb3cd813zi06q01yhyh5,[TABLERO_NOMBRE],DATO_TABLERO_NOMBRE,string,dimension,nominal,,,true,,,
2_2ePensinmadre7hijos,DHBEvolucinTemporal,2.2e Pensi├│n madre 7 hijos.twb,DATOS_ADMIN_SM,federated.0qiz8oi1sb3cd813zi06q01yhyh5,[TEMA_DE_SISTEMA],TEMA_DE_SISTEMA (T_TEMA),string,dimension,nominal,,,,,,
2_2ePensinmadre7hijos,DHBEvolucinTemporal,2.2e Pensi├│n madre 7 hijos.twb,DATOS_ADMIN_SM,federated.0qiz8oi1sb3cd813zi06q01yhyh5,[TEMA_ID (Temas)],TEMA_ID,integer,dimension,ordinal,,,,,,
2_2ePensinmadre7hijos,DHBEvolucinTemporal,2.2e Pensi├│n madre 7 hijos.twb,DATOS_ADMIN_SM,federated.0qiz8oi1sb3cd813zi06q01yhyh5,[TEMA_ID],DATO_TEMA_ID,integer,dimension,ordinal,,,,,,
2_2ePensinmadre7hijos,DHBEvolucinTemporal,2.2e Pensi├│n madre 7 hijos.twb,DATOS_ADMIN_SM,federated.0qiz8oi1sb3cd813zi06q01yhyh5,[TEMA_NOMBRE (Temas)],TEMA_NOMBRE,string,dimension,nominal,,,,,,
2_2ePensinmadre7hijos,DHBEvolucinTemporal,2.2e Pensi├│n madre 7 hijos.twb,DATOS_ADMIN_SM,federated.0qiz8oi1sb3cd813zi06q01yhyh5,[TEMA_NOMBRE],DATO_TEMA_NOMBRE,string,dimension,nominal,,,,,,
2_2ePensinmadre7hijos,DHBEvolucinTemporal,2.2e Pensi├│n madre 7 hijos.twb,DATOS_ADMIN_SM,federated.0qiz8oi1sb3cd813zi06q01yhyh5,[TIPO_DATO_SM_STR (copia)_5425289489129852943],DATO_TIPO_ORDEN,integer,dimension,ordinal,,,,,tableau,"IF ([TIPO_DE_DATO] == 'SERIE_TEMPORAL') THEN 1
ELSEIF ([TIPO_DE_DATO] == 'DISTRIBUCION') THEN 2
ELSEIF ([TIPO_DE_DATO] == 'APERTURA') THEN 3
ELSEIF ([TIPO_DE_DATO] == 'MAPA') THEN 4
END"
2_2ePensinmadre7hijos,DHBEvolucinTemporal,2.2e Pensi├│n madre 7 hijos.twb,DATOS_ADMIN_SM,federated.0qiz8oi1sb3cd813zi06q01yhyh5,[TIPO_DE_DATO],DATO_TIPO,string,dimension,nominal,,,,,,
2_2ePensinmadre7hijos,DHBEvolucinTemporal,2.2e Pensi├│n madre 7 hijos.twb,DATOS_ADMIN_SM,federated.0qiz8oi1sb3cd813zi06q01yhyh5,[UNIDAD_GEOGRAFICA_CODIGO],DATO_UNIDAD_GEOGRAFICA_CODIGO,string,dimension,nominal,,,,,,
2_2ePensinmadre7hijos,DHBEvolucinTemporal,2.2e Pensi├│n madre 7 hijos.twb,DATOS_ADMIN_SM,federated.0qiz8oi1sb3cd813zi06q01yhyh5,[UNIDAD_GEOGRAFICA_NOMBRE],DATO_UNIDAD_GEOGRAFICA_NOMBRE,string,dimension,nominal,,,,,,
2_2ePensinmadre7hijos,DHBEvolucinTemporal,2.2e Pensi├│n madre 7 hijos.twb,DATOS_ADMIN_SM,federated.0qiz8oi1sb3cd813zi06q01yhyh5,[URL_DOC_METODOLOGICO (copy)_334673809461317641],URL_INSTRUCTIVO_NAV,string,dimension,nominal,,,,,tableau,[CONFIG_URL_ADMIN_SM] + [CONFIGURACION_URL_INSTRUCTIVO_NAV]
2_2ePensinmadre7hijos,DHBEvolucinTemporal,2.2e Pensi├│n madre 7 hijos.twb,DATOS_ADMIN_SM,federated.0qiz8oi1sb3cd813zi06q01yhyh5,[URL_DOC_TECNICO_TABLERO (copy)_334673809529749519],TABLERO_URL_REPORTE,string,dimension,nominal,,,,,tableau,[CONFIG_URL_ADMIN_SM] + [CONFIGURACION_URL_REPORTE_TABLERO] + STR([TABLERO_ID (Tableros)])
2_2ePensinmadre7hijos,DHBEvolucinTemporal,2.2e Pensi├│n madre 7 hijos.twb,DATOS_ADMIN_SM,federated.0qiz8oi1sb3cd813zi06q01yhyh5,[URL_FICHA _TABLERO (copy)_334673809529606158],TABLERO_URL_DOC_TECNICO,string,dimension,nominal,,,,,tableau,[CONFIG_URL_ADMIN_SM] + [CONFIGURACION_URL_DOC_TECNICO_TABLERO] + STR([TABLERO_ID (Tableros)])
2_2ePensinmadre7hijos,DHBEvolucinTemporal,2.2e Pensi├│n madre 7 hijos.twb,DATOS_ADMIN_SM,federated.0qiz8oi1sb3cd813zi06q01yhyh5,[VALOR],DATO_VALOR,real,dimension,ordinal,,,,,,
2_2ePensinmadre7hijos,DHBEvolucinTemporal,2.2e Pensi├│n madre 7 hijos.twb,DATOS_ADMIN_SM,federated.0qiz8oi1sb3cd813zi06q01yhyh5,[VALOR_AUXILIAR],DATO_VALOR_AUXILIAR,real,dimension,ordinal,,,,,,
2_2ePensinmadre7hijos,DHBEvolucinTemporal,2.2e Pensi├│n madre 7 hijos.twb,DATOS_ADMIN_SM,federated.0qiz8oi1sb3cd813zi06q01yhyh5,[Valor cantidad (Mapa) (copia)_6236992911694086162],DATO_SUM_VALOR_AUXILIAR (MAPA),real,measure,quantitative,,,,,tableau,SUM([VALOR_AUXILIAR])
2_2ePensinmadre7hijos,DHBEvolucinTemporal,2.2e Pensi├│n madre 7 hijos.twb,DATOS_ADMIN_SM,federated.0qiz8oi1sb3cd813zi06q01yhyh5,[Valor mapa calculado (copia)_6236992911641026571],VALOR_PORCENTUAL (T_MAPA),real,measure,quantitative,,,,,tableau,[Valor porcentual (copia)_6236992911648841741] * 100 / [Valor cantidad (Mapa) (copia)_6236992911694086162]
2_2ePensinmadre7hijos,DHBEvolucinTemporal,2.2e Pensi├│n madre 7 hijos.twb,DATOS_ADMIN_SM,federated.0qiz8oi1sb3cd813zi06q01yhyh5,[Valor porcentual (copia)_6236992911646519308],DATO_TOTAL_SUM_VALOR (MAPA),real,measure,quantitative,,,,,tableau,TOTAL([Valor porcentual (copia)_6236992911648841741])
2_2ePensinmadre7hijos,DHBEvolucinTemporal,2.2e Pensi├│n madre 7 hijos.twb,DATOS_ADMIN_SM,federated.0qiz8oi1sb3cd813zi06q01yhyh5,[Valor porcentual (copia)_6236992911648841741],DATO_SUM_VALOR (MAPA),real,measure,quantitative,,,,,tableau,SUM([VALOR])
2_2ePensinmadre7hijos,DHBEvolucinTemporal,2.2e Pensi├│n madre 7 hijos.twb,DATOS_ADMIN_SM,federated.0qiz8oi1sb3cd813zi06q01yhyh5,[Valor porcentual (copia)_6236992911649583118],VALOR_TASA (T_MAPA),real,measure,quantitative,,,,,tableau,[Valor porcentual (copia)_6236992911648841741] / [Valor cantidad (Mapa) (copia)_6236992911694086162]
2_2ePensinmadre7hijos,DHBEvolucinTemporal,2.2e Pensi├│n madre 7 hijos.twb,DATOS_ADMIN_SM,federated.0qiz8oi1sb3cd813zi06q01yhyh5,[Valor total (Mapa) (copia)_6236992911689347089],DATO_TOTAL_SUM_VALOR_AUXILIAR (MAPA),real,measure,quantitative,,,,,tableau,TOTAL([Valor cantidad (Mapa) (copia)_6236992911694086162])
2_2ePensinmadre7hijos,DHBEvolucinTemporal,2.2e Pensi├│n madre 7 hijos.twb,DATOS_ADMIN_SM,federated.0qiz8oi1sb3cd813zi06q01yhyh5,[Visualizar Desagregaciones (copia)_541839333440749569],Aperturas - Visualizar Gráfico Barras,integer,dimension,quantitative,,,,,tableau,"IF ([Parameters].[Gráfico seleccionado (copia)_541839333440561152] = ""Barras"") THEN 1 
ELSEIF ([Parameters].[Gráfico seleccionado (copia)_541839333440561152] = ""Barras y tabla"") THEN 1 
ELSE 0 END"
2_2ePensinmadre7hijos,DHBEvolucinTemporal,2.2e Pensi├│n madre 7 hijos.twb,DATOS_ADMIN_SM,federated.0qiz8oi1sb3cd813zi06q01yhyh5,[Visualizar Desagregaciones Barra (copia)_541839333440913410],Aperturas - Visualizar Gráfico Tabla,integer,dimension,quantitative,,,,,tableau,"IF ([Parameters].[Gráfico seleccionado (copia)_541839333440561152] = ""Tabla"") THEN 1 
ELSEIF ([Parameters].[Gráfico seleccionado (copia)_541839333440561152] = ""Barras y tabla"") THEN 1 
ELSE 0 END"
2_2ePensinmadre7hijos,DHBEvolucinTemporal,2.2e Pensi├│n madre 7 hijos.twb,DATOS_ADMIN_SM,federated.0qiz8oi1sb3cd813zi06q01yhyh5,[Visualizar Gráfico Jerarquía (copia)_1886797147614466070],Distribuciones - Visualizar Gráfico Torta,integer,dimension,quantitative,,,,,tableau,"IF ([Parameters].[p_grafico_apertura_grupo (copia)_1886797147614048275] = ""Torta"") THEN 1 
ELSEIF ([Parameters].[p_grafico_apertura_grupo (copia)_1886797147614048275] = ""Todos"") THEN 1 
ELSE 0 END"
2_2ePensinmadre7hijos,DHBEvolucinTemporal,2.2e Pensi├│n madre 7 hijos.twb,DATOS_ADMIN_SM,federated.0qiz8oi1sb3cd813zi06q01yhyh5,[Visualizar Gráfico Tabla (copia)_1886797147614306325],Distribuciones - Visualizar Gráfico Jerarquía,integer,dimension,quantitative,,,,,tableau,"IF ([Parameters].[p_grafico_apertura_grupo (copia)_1886797147614048275] = ""Jerarquía"") THEN 1 
ELSEIF ([Parameters].[p_grafico_apertura_grupo (copia)_1886797147614048275] = ""Todos"") THEN 1 
ELSE 0 END"
2_2ePensinmadre7hijos,DHBEvolucinTemporal,2.2e Pensi├│n madre 7 hijos.twb,DATOS_ADMIN_SM,federated.0qiz8oi1sb3cd813zi06q01yhyh5,[Visualizar Gráfico Tabla (copia)_2772247096855269376],Visualizar Indicadores,boolean,dimension,nominal,,,,,tableau,"IF ([Parameters].[p_grafico (copia)] = TRUE) THEN TRUE 
ELSE FALSE END"
2_2ePensinmadre7hijos,DHBEvolucinTemporal,2.2e Pensi├│n madre 7 hijos.twb,DATOS_ADMIN_SM,federated.0qiz8oi1sb3cd813zi06q01yhyh5,[Visualizar Indicadores (copy)_4723009404655362069],BTN Mostrar Gráficos Caracteristicas,boolean,dimension,nominal,,,,,tableau,[Parameters].[p_mostrar_indicadores (copy)_4723009404655562774]
2_2ePensinmadre7hijos,DHBEvolucinTemporal,2.2e Pensi├│n madre 7 hijos.twb,DATOS_ADMIN_SM,federated.0qiz8oi1sb3cd813zi06q01yhyh5,[Visualizar Indicadores (copy)_4723009404679073821],Ver gráficos caracteristicas,boolean,dimension,nominal,,,,,tableau,[Parameters].[p_mostrar_indicadores (copy)_4723009404655562774]
2_2ePensinmadre7hijos,DHBEvolucinTemporal,2.2e Pensi├│n madre 7 hijos.twb,DATOS_ADMIN_SM,federated.0qiz8oi1sb3cd813zi06q01yhyh5,[__tableau_internal_object_id__].[Configuracion_70F75B593A84437096A6459916C3B121],Configuracion,table,measure,quantitative,,,,,,
2_2ePensinmadre7hijos,DHBEvolucinTemporal,2.2e Pensi├│n madre 7 hijos.twb,DATOS_ADMIN_SM,federated.0qiz8oi1sb3cd813zi06q01yhyh5,[__tableau_internal_object_id__].[Datos_E76A2789C0C0403C8522440D998704F2],Datos,table,measure,quantitative,,,,,,
2_2ePensinmadre7hijos,DHBEvolucinTemporal,2.2e Pensi├│n madre 7 hijos.twb,DATOS_ADMIN_SM,federated.0qiz8oi1sb3cd813zi06q01yhyh5,[__tableau_internal_object_id__].[Grupos Indicadores_80F403D81C66448DB95D3484EA9601FB],Grupos Indicadores,table,measure,quantitative,,,,,,
2_2ePensinmadre7hijos,DHBEvolucinTemporal,2.2e Pensi├│n madre 7 hijos.twb,DATOS_ADMIN_SM,federated.0qiz8oi1sb3cd813zi06q01yhyh5,[__tableau_internal_object_id__].[Indicadores_F269C9F3A1A74D299CBC3D2526527AB4],Indicadores,table,measure,quantitative,,,,,,
2_2ePensinmadre7hijos,DHBEvolucinTemporal,2.2e Pensi├│n madre 7 hijos.twb,DATOS_ADMIN_SM,federated.0qiz8oi1sb3cd813zi06q01yhyh5,[__tableau_internal_object_id__].[Tableros_4B7E936B713A46E09A688BE3B557C7FB],Tableros,table,measure,quantitative,,,,,,
2_2ePensinmadre7hijos,DHBEvolucinTemporal,2.2e Pensi├│n madre 7 hijos.twb,DATOS_ADMIN_SM,federated.0qiz8oi1sb3cd813zi06q01yhyh5,[__tableau_internal_object_id__].[Temas_1EB48C7DA90F40468E6E2140C9DFBF4E],Temas,table,measure,quantitative,,,,,,
2_2ePensinmadre7hijos,DHBEvolucinTemporal,2.2e Pensi├│n madre 7 hijos.twb,DATOS_ADMIN_SM,federated.0qiz8oi1sb3cd813zi06q01yhyh5,[__tableau_internal_object_id__].[provincia.shp_62D62B83F60E430CB2E4544483D1F16A],Provincias,table,measure,quantitative,,,,,,
2_2ePensinmadre7hijos,DHBEvolucinTemporal,2.2e Pensi├│n madre 7 hijos.twb,DATOS_ADMIN_SM,federated.0qiz8oi1sb3cd813zi06q01yhyh5,[entidad],Entidad,integer,measure,quantitative,,,,,,
2_2ePensinmadre7hijos,DHBEvolucinTemporal,2.2e Pensi├│n madre 7 hijos.twb,DATOS_ADMIN_SM,federated.0qiz8oi1sb3cd813zi06q01yhyh5,[fdc],Fdc,string,dimension,nominal,,,,,,
2_2ePensinmadre7hijos,DHBEvolucinTemporal,2.2e Pensi├│n madre 7 hijos.twb,DATOS_ADMIN_SM,federated.0qiz8oi1sb3cd813zi06q01yhyh5,[fna],Fna,string,dimension,nominal,,,,,,
2_2ePensinmadre7hijos,DHBEvolucinTemporal,2.2e Pensi├│n madre 7 hijos.twb,DATOS_ADMIN_SM,federated.0qiz8oi1sb3cd813zi06q01yhyh5,[gid],Gid,integer,measure,quantitative,,,,,,
2_2ePensinmadre7hijos,DHBEvolucinTemporal,2.2e Pensi├│n madre 7 hijos.twb,DATOS_ADMIN_SM,federated.0qiz8oi1sb3cd813zi06q01yhyh5,[gna],Gna,string,dimension,nominal,,,,,,
2_2ePensinmadre7hijos,DHBEvolucinTemporal,2.2e Pensi├│n madre 7 hijos.twb,DATOS_ADMIN_SM,federated.0qiz8oi1sb3cd813zi06q01yhyh5,[in1],In1,string,dimension,nominal,,,,,,
2_2ePensinmadre7hijos,DHBEvolucinTemporal,2.2e Pensi├│n madre 7 hijos.twb,DATOS_ADMIN_SM,federated.0qiz8oi1sb3cd813zi06q01yhyh5,[nam],Nombre provincia,string,dimension,nominal,,,true,,,
2_2ePensinmadre7hijos,DHBEvolucinTemporal,2.2e Pensi├│n madre 7 hijos.twb,DATOS_ADMIN_SM,federated.0qiz8oi1sb3cd813zi06q01yhyh5,[objeto],Objeto,string,dimension,nominal,,,,,,
2_2ePensinmadre7hijos,DHBEvolucinTemporal,2.2e Pensi├│n madre 7 hijos.twb,DATOS_ADMIN_SM,federated.0qiz8oi1sb3cd813zi06q01yhyh5,[sag],Sag,string,dimension,nominal,,,,,,
2_2ePensinmadre7hijos,DHBEvolucinTemporal,2.2e Pensi├│n madre 7 hijos.twb,DATOS_ADMIN_SM,federated.0qiz8oi1sb3cd813zi06q01yhyh5,[Gráfico seleccionado (copia)_541839333440561152],p_grafico_cruces_relevantes,string,measure,nominal,,,,list,tableau,"""Barras y tabla"""
2_2ePensinmadre7hijos,DHBEvolucinTemporal,2.2e Pensi├│n madre 7 hijos.twb,DATOS_ADMIN_SM,federated.0qiz8oi1sb3cd813zi06q01yhyh5,[Parametro gráfico (copia)_541839334149496838],p_seccion,string,measure,nominal,,,,list,tableau,"""Situación General"""
2_2ePensinmadre7hijos,DHBEvolucinTemporal,2.2e Pensi├│n madre 7 hijos.twb,DATOS_ADMIN_SM,federated.0qiz8oi1sb3cd813zi06q01yhyh5,[Parámetro 1],p_grafico,string,measure,nominal,,,,list,tableau,"""Evolución temporal"""
2_2ePensinmadre7hijos,DHBEvolucinTemporal,2.2e Pensi├│n madre 7 hijos.twb,DATOS_ADMIN_SM,federated.0qiz8oi1sb3cd813zi06q01yhyh5,[Parámetro 2],p_tablero,string,measure,nominal,,,,list,tableau,"""2.2e. Seguridad social. Pensión para madres de 7 hijos o más"""
2_2ePensinmadre7hijos,DHBEvolucinTemporal,2.2e Pensi├│n madre 7 hijos.twb,DATOS_ADMIN_SM,federated.0qiz8oi1sb3cd813zi06q01yhyh5,[p_grafico (copia)],p_mostrar_indicadores,boolean,measure,nominal,,,,list,tableau,false
2_2ePensinmadre7hijos,DHBEvolucinTemporal,2.2e Pensi├│n madre 7 hijos.twb,DATOS_ADMIN_SM,federated.0qiz8oi1sb3cd813zi06q01yhyh5,[p_grafico_apertura_grupo (copia)_1886797147614048275],p_grafico_caracteristicas,string,measure,nominal,,,,list,tableau,"""Todos"""
2_2ePensinmadre7hijos,DHBEvolucinTemporal,2.2e Pensi├│n madre 7 hijos.twb,DATOS_ADMIN_SM,federated.0qiz8oi1sb3cd813zi06q01yhyh5,[p_mostrar_indicadores (copy)_4723009404655562774],p_ver_graficos_caracteristicas,boolean,measure,nominal,,,,list,tableau,false
2_2ePensinmadre7hijos,DHBEvolucinTemporal,2.2e Pensi├│n madre 7 hijos.twb,DATOS_ADMIN_SM,federated.0qiz8oi1sb3cd813zi06q01yhyh5,[p_ver_graficos_caracteristicas (copy)_54254335857623040],p_ver_graficos_cruces_relevantes,boolean,measure,nominal,,,,list,tableau,false
2_2ePensinmadre7hijos,DHBEvolucinTemporal,2.2e Pensi├│n madre 7 hijos.twb,DATOS_ADMIN_SM,federated.0qiz8oi1sb3cd813zi06q01yhyh5,[p_ver_graficos_cruces_relevantes (copy)_54254335887020034],p_ver_graficos_dist_territorial,boolean,measure,nominal,,,,list,tableau,false
2_2ePensinmadre7hijos,DHBEvolucinTemporal,2.2e Pensi├│n madre 7 hijos.twb,DATOS_ADMIN_SM,federated.0qiz8oi1sb3cd813zi06q01yhyh5,[p_ver_graficos_dist_territorial (copy)_54254335887122435],p_ver_graficos_evol_temporal,boolean,measure,nominal,,,,list,tableau,false
2_2ePensinmadre7hijos,DHBEvolucinTemporal,2.2e Pensi├│n madre 7 hijos.twb,DATOS_ADMIN_SM,federated.0qiz8oi1sb3cd813zi06q01yhyh5,CONFIGURACION_ID,,integer,,,,,,,,
2_2ePensinmadre7hijos,DHBEvolucinTemporal,2.2e Pensi├│n madre 7 hijos.twb,DATOS_ADMIN_SM,federated.0qiz8oi1sb3cd813zi06q01yhyh5,CONFIGURACION_URL_SM,,string,,,,,,,,
2_2ePensinmadre7hijos,DHBEvolucinTemporal,2.2e Pensi├│n madre 7 hijos.twb,DATOS_ADMIN_SM,federated.0qiz8oi1sb3cd813zi06q01yhyh5,CONFIG_URL_ADMIN_SM,,string,,,,,,,,
2_2ePensinmadre7hijos,DHBEvolucinTemporal,2.2e Pensi├│n madre 7 hijos.twb,DATOS_ADMIN_SM,federated.0qiz8oi1sb3cd813zi06q01yhyh5,CONFIGURACION_URL_DEFENSORIA,,string,,,,,,,,
2_2ePensinmadre7hijos,DHBEvolucinTemporal,2.2e Pensi├│n madre 7 hijos.twb,DATOS_ADMIN_SM,federated.0qiz8oi1sb3cd813zi06q01yhyh5,CONFIGURACION_DESCRIPCION,,string,,,,,,,,
2_2ePensinmadre7hijos,DHBEvolucinTemporal,2.2e Pensi├│n madre 7 hijos.twb,DATOS_ADMIN_SM,federated.0qiz8oi1sb3cd813zi06q01yhyh5,CONFIGURACION_URL_FICHA_INDICADOR,,string,,,,,,,,
2_2ePensinmadre7hijos,DHBEvolucinTemporal,2.2e Pensi├│n madre 7 hijos.twb,DATOS_ADMIN_SM,federated.0qiz8oi1sb3cd813zi06q01yhyh5,CONFIGURACION_URL_FICHA_TABLERO,,string,,,,,,,,
2_2ePensinmadre7hijos,DHBEvolucinTemporal,2.2e Pensi├│n madre 7 hijos.twb,DATOS_ADMIN_SM,federated.0qiz8oi1sb3cd813zi06q01yhyh5,CONFIGURACION_URL_DOC_TECNICO_TABLERO,,string,,,,,,,,
2_2ePensinmadre7hijos,DHBEvolucinTemporal,2.2e Pensi├│n madre 7 hijos.twb,DATOS_ADMIN_SM,federated.0qiz8oi1sb3cd813zi06q01yhyh5,CONFIGURACION_URL_REPORTE_TABLERO,,string,,,,,,,,
2_2ePensinmadre7hijos,DHBEvolucinTemporal,2.2e Pensi├│n madre 7 hijos.twb,DATOS_ADMIN_SM,federated.0qiz8oi1sb3cd813zi06q01yhyh5,CONFIGURACION_EMAIL_CONTACTO,,string,,,,,,,,
2_2ePensinmadre7hijos,DHBEvolucinTemporal,2.2e Pensi├│n madre 7 hijos.twb,DATOS_ADMIN_SM,federated.0qiz8oi1sb3cd813zi06q01yhyh5,CONFIGURACION_URL_DOC_METODOLOGICO,,string,,,,,,,,
2_2ePensinmadre7hijos,DHBEvolucinTemporal,2.2e Pensi├│n madre 7 hijos.twb,DATOS_ADMIN_SM,federated.0qiz8oi1sb3cd813zi06q01yhyh5,CONFIGURACION_URL_INSTRUCTIVO_NAV,,string,,,,,,,,
2_2ePensinmadre7hijos,DHBEvolucinTemporal,2.2e Pensi├│n madre 7 hijos.twb,DATOS_ADMIN_SM,federated.0qiz8oi1sb3cd813zi06q01yhyh5,TEMA_ID,,string,,,,,,,,
2_2ePensinmadre7hijos,DHBEvolucinTemporal,2.2e Pensi├│n madre 7 hijos.twb,DATOS_ADMIN_SM,federated.0qiz8oi1sb3cd813zi06q01yhyh5,TEMA_NOMBRE,,string,,,,,,,,
2_2ePensinmadre7hijos,DHBEvolucinTemporal,2.2e Pensi├│n madre 7 hijos.twb,DATOS_ADMIN_SM,federated.0qiz8oi1sb3cd813zi06q01yhyh5,TABLERO_ID,,string,,,,,,,,
2_2ePensinmadre7hijos,DHBEvolucinTemporal,2.2e Pensi├│n madre 7 hijos.twb,DATOS_ADMIN_SM,federated.0qiz8oi1sb3cd813zi06q01yhyh5,TABLERO_NOMBRE,,string,,,,,,,,
2_2ePensinmadre7hijos,DHBEvolucinTemporal,2.2e Pensi├│n madre 7 hijos.twb,DATOS_ADMIN_SM,federated.0qiz8oi1sb3cd813zi06q01yhyh5,SECCION_ID,,string,,,,,,,,
2_2ePensinmadre7hijos,DHBEvolucinTemporal,2.2e Pensi├│n madre 7 hijos.twb,DATOS_ADMIN_SM,federated.0qiz8oi1sb3cd813zi06q01yhyh5,SECCION_NOMBRE,,string,,,,,,,,
2_2ePensinmadre7hijos,DHBEvolucinTemporal,2.2e Pensi├│n madre 7 hijos.twb,DATOS_ADMIN_SM,federated.0qiz8oi1sb3cd813zi06q01yhyh5,GRUPO_INDICADOR_ID,,string,,,,,,,,
2_2ePensinmadre7hijos,DHBEvolucinTemporal,2.2e Pensi├│n madre 7 hijos.twb,DATOS_ADMIN_SM,federated.0qiz8oi1sb3cd813zi06q01yhyh5,GRUPO_INDICADOR_NOMBRE,,string,,,,,,,,
2_2ePensinmadre7hijos,DHBEvolucinTemporal,2.2e Pensi├│n madre 7 hijos.twb,DATOS_ADMIN_SM,federated.0qiz8oi1sb3cd813zi06q01yhyh5,INDICADOR_ID,,string,,,,,,,,
2_2ePensinmadre7hijos,DHBEvolucinTemporal,2.2e Pensi├│n madre 7 hijos.twb,DATOS_ADMIN_SM,federated.0qiz8oi1sb3cd813zi06q01yhyh5,INDICADOR_NOMBRE,,string,,,,,,,,
2_2ePensinmadre7hijos,DHBEvolucinTemporal,2.2e Pensi├│n madre 7 hijos.twb,DATOS_ADMIN_SM,federated.0qiz8oi1sb3cd813zi06q01yhyh5,TIPO_DE_DATO,,string,,,,,,,,
2_2ePensinmadre7hijos,DHBEvolucinTemporal,2.2e Pensi├│n madre 7 hijos.twb,DATOS_ADMIN_SM,federated.0qiz8oi1sb3cd813zi06q01yhyh5,ID_DATO_SM,,string,,,,,,,,
